sighting_id,park_id,park_name,state,species_id,common_name,scientific_name,category,event_date,year,month,season,time_of_day,decimal_latitude,decimal_longitude,coordinate_uncertainty,temperature_max,temperature_min,temperature_avg,precipitation,snowfall,wind_speed,recreation_visits,crowd_level,basis_of_record,location_filter_method,data_quality_flag,source,weather_joined,visitation_joined,search_result_count,official_source_count,area_context_count,season_context_count,time_context_count,avg_serp_confidence_score,top_mentioned_area,top_mentioned_season,top_mentioned_time_of_day,has_official_context,has_recent_context
GBIF-6147281951_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-05,2026.0,2.0,winter,morning,44.976896,-110.629563,453.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6195942516_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-28,2026.0,2.0,winter,morning,44.925391,-110.446869,61.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6185118787_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-03-21,2026.0,3.0,spring,early_morning,44.995244,-110.673667,15625.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6185651754_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-03-28,2026.0,3.0,spring,morning,44.840002,-110.693952,27253.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6253341032_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-04-28,2026.0,4.0,spring,afternoon,45.027862,-110.706235,416.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6273163820_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-07,2026.0,5.0,spring,evening,44.95515,-110.514825,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6273276514_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-06,2026.0,5.0,spring,evening,44.658161,-110.990919,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6273296848_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-05,2026.0,5.0,spring,morning,44.646356,-110.855386,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6273446000_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-05,2026.0,5.0,spring,evening,44.66308,-110.963528,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6273538120_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-05,2026.0,5.0,spring,evening,44.968575,-110.698001,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6273925339_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-07,2026.0,5.0,spring,morning,44.954739,-110.502848,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6273988688_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-06,2026.0,5.0,spring,afternoon,44.550767,-110.394874,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6274141737_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-06,2026.0,5.0,spring,evening,44.66165,-110.962539,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6274333381_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-05,2026.0,5.0,spring,morning,44.700011,-110.74448,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6320323384_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-06,2026.0,5.0,spring,afternoon,44.550767,-110.394874,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6320467951_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-06,2026.0,5.0,spring,evening,44.66165,-110.962539,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6320589545_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-14,2026.0,5.0,spring,morning,44.652358,-111.039756,488.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6320686518_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-06,2026.0,5.0,spring,evening,44.654212,-111.007249,3642.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6321077802_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-05,2026.0,5.0,spring,evening,44.66308,-110.963528,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5037184413_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-01-02,2025.0,1.0,winter,evening,44.966131,-110.70185,4.0,,,,,,,40363.0,low,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5037225658_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-01-13,2025.0,1.0,winter,evening,44.987457,-110.699069,31.0,,,,,,,40363.0,low,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5062979960_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-01-14,2025.0,1.0,winter,evening,44.966397,-110.701514,4.0,,,,,,,40363.0,low,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5063722155_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-01-31,2025.0,1.0,winter,evening,45.010276,-110.70053,360.0,,,,,,,40363.0,low,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5063737006_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-01-31,2025.0,1.0,winter,evening,45.010482,-110.700424,264.0,,,,,,,40363.0,low,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5063740184_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-01-31,2025.0,1.0,winter,evening,45.010553,-110.700096,1330.0,,,,,,,40363.0,low,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5063748173_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-01-31,2025.0,1.0,winter,evening,45.010406,-110.700418,132.0,,,,,,,40363.0,low,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5069975283_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-01-30,2025.0,1.0,winter,evening,44.959326,-110.606004,797.0,,,,,,,40363.0,low,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5070125360_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-01-27,2025.0,1.0,winter,evening,44.965196,-110.566369,390.0,,,,,,,40363.0,low,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5063749224_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-02-02,2025.0,2.0,winter,evening,44.949702,-110.591412,49.0,,,,,,,44133.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5063955241_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-02-04,2025.0,2.0,winter,afternoon,44.986399,-110.46584,74.0,,,,,,,44133.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5063996041_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-02-04,2025.0,2.0,winter,morning,44.923524,-110.445513,294.0,,,,,,,44133.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5064067414_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-02-03,2025.0,2.0,winter,afternoon,44.980976,-110.698701,162.0,,,,,,,44133.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5293254534_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-02-18,2025.0,2.0,winter,afternoon,44.597918,-110.561249,71330.0,,,,,,,44133.0,medium,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5868093114_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-04-23,2025.0,4.0,spring,afternoon,45.028596,-110.707793,15.0,,,,,,,78529.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6130474048_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-04-26,2025.0,4.0,spring,afternoon,44.936716,-110.627259,4.0,,,,,,,78529.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5166987081_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-05-17,2025.0,5.0,spring,evening,44.552461,-110.398881,31.0,,,,,,,566363.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5168002430_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-05-24,2025.0,5.0,spring,morning,44.734046,-110.502149,42971.0,,,,,,,566363.0,medium,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5168082839_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-05-25,2025.0,5.0,spring,evening,44.642048,-110.911266,1521.0,,,,,,,566363.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5168395318_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-05-19,2025.0,5.0,spring,afternoon,44.908352,-110.731853,488.0,,,,,,,566363.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5176725025_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-05-29,2025.0,5.0,spring,morning,44.415455,-110.57528,9.0,,,,,,,566363.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5187509987_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-05-31,2025.0,5.0,spring,evening,44.433338,-110.491191,27317.0,,,,,,,566363.0,medium,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5198528987_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-05-30,2025.0,5.0,spring,early_morning,44.558188,-110.337862,21.0,,,,,,,566363.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5292217351_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-05-17,2025.0,5.0,spring,afternoon,44.962748,-110.701517,31.0,,,,,,,566363.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5292664002_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-05-17,2025.0,5.0,spring,morning,44.944732,-110.309983,23.0,,,,,,,566363.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5293183009_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-05-17,2025.0,5.0,spring,morning,44.918201,-110.399612,122.0,,,,,,,566363.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5909411383_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-05-30,2025.0,5.0,spring,afternoon,44.597918,-110.561249,71330.0,,,,,,,566363.0,medium,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5920050327_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-05-09,2025.0,5.0,spring,afternoon,44.427968,-110.588454,184.0,,,,,,,566363.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6131480108_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-01-21,2026.0,1.0,winter,morning,44.877981,-110.1528,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6147244925_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-01-31,2026.0,1.0,winter,evening,44.866262,-110.167539,98.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6147303842_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-01-31,2026.0,1.0,winter,afternoon,44.86703,-110.166464,80.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6159184490_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-01-12,2026.0,1.0,winter,afternoon,44.549864,-110.806306,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6159653252_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-01-10,2026.0,1.0,winter,afternoon,44.463192,-110.833074,5.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163153825_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-01-30,2026.0,1.0,winter,afternoon,44.535942,-110.817017,22.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6147313968_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-02-05,2026.0,2.0,winter,afternoon,44.964744,-110.599989,750.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6147467534_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-02-03,2026.0,2.0,winter,morning,44.947584,-110.455542,96.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6147701660_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-02-03,2026.0,2.0,winter,afternoon,44.975545,-110.449967,284.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6170881712_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-02-21,2026.0,2.0,winter,morning,44.918993,-110.416137,500.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6171314725_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-02-19,2026.0,2.0,winter,afternoon,44.870847,-110.187181,100.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6178393792_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-02-20,2026.0,2.0,winter,afternoon,44.869101,-110.166603,200.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6178942635_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-02-20,2026.0,2.0,winter,afternoon,44.910912,-110.329844,100.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6179505659_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-02-20,2026.0,2.0,winter,afternoon,44.910187,-110.332174,20.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6195829765_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-02-27,2026.0,2.0,winter,morning,44.650862,-111.009709,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6196023509_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2026-02-28,2026.0,2.0,winter,evening,44.953243,-110.6016,14.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6185613766_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-03-28,2026.0,3.0,spring,morning,44.929419,-110.486194,27253.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6186063622_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-03-28,2026.0,3.0,spring,afternoon,44.971972,-110.327861,27253.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6195403067_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2026-03-23,2026.0,3.0,spring,afternoon,44.929161,-110.414327,244.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6195585147_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2026-03-01,2026.0,3.0,spring,afternoon,44.915665,-110.413842,2.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6196021360_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2026-03-01,2026.0,3.0,spring,afternoon,44.915426,-110.413966,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6235111867_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2026-04-19,2026.0,4.0,spring,early_morning,44.885591,-110.146775,61.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6273148500_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2026-05-04,2026.0,5.0,spring,afternoon,44.780902,-111.11342,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6273157207_park_yell,park_yell,Yellowstone National Park,WY/MT/ID,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2026-05-07,2026.0,5.0,spring,afternoon,44.90744,-110.251461,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
